22.870805674509533;56.728370929079205;70.72757050021687;56.728370929079205;22.317418843076915;20.878467370157548;22.317418843076915;34.76988871594193;56.55930653123779;34.76988871594193;41.512195192079275;18.615245913728003;41.512195192079275;51.53600520676767;24.56484152773304;51.53600520676767;41.63582652478162;4.108972450404059;41.63582652478162;42.54692856304735;48.06708107796683;42.54692856304735;22.870805674509533;37.017854783745115;-65.40911979167792
57.87741802998378;77.01423765574471;70.97149914009596;77.01423765574471;31.5202243969969;75.07071689780483;31.5202243969969;69.44207559861248;43.09848785300449;69.44207559861248;29.03577878484105;22.578694406824926;29.03577878484105;32.13904565699349;28.482646882559553;32.13904565699349;52.542383562458944;57.88846977402843;52.542383562458944;13.28611997768076;58.145512514764064;13.28611997768076;57.87741802998378;57.18365262009965;-35.90393899577654
35.01322240381918;28.43186252543777;25.279171919919115;28.43186252543777;37.506188878488175;45.79213811855545;37.506188878488175;31.65444370442689;41.825106589791645;31.65444370442689;21.771544069558114;14.14625027626231;21.771544069558114;7.694493875246334;35.81942945456786;7.694493875246334;28.333795839884875;40.0671357634123;28.333795839884875;62.08134945664449;27.06953684033177;62.08134945664449;35.01322240381918;15.138065070193337;-48.305610071557155
39.418364349973736;67.51810710457553;53.084286319318565;67.51810710457553;19.59121720009918;19.588406461121657;19.59121720009918;20.11195149470655;11.568644490183116;20.11195149470655;8.67765757600795;14.108920017056516;8.67765757600795;16.463675325352707;47.811433545460005;16.463675325352707;40.73827278357546;15.96660740018416;40.73827278357546;55.267008617578426;67.51175543064967;55.267008617578426;39.418364349973736;29.581293434427447;-25.69206685707684
39.19647335817495;50.30085827384206;80.60739640511414;50.30085827384206;64.01355386540907;55.2567044220638;64.01355386540907;42.78559796641521;33.304125176627544;42.78559796641521;20.737773033086665;19.654447878270844;20.737773033086665;16.75540077121867;41.68758885506932;16.75540077121867;54.73386594142364;30.078737399172255;54.73386594142364;31.483837801142624;9.310354075545792;31.483837801142624;39.19647335817495;27.590227983075447;-54.54124782488054
50.096305433254784;20.68537116532484;41.0085961637608;20.68537116532484;30.957486062676963;17.494740625906793;30.957486062676963;24.388386432058148;51.4332944529554;24.388386432058148;27.755352338421567;41.43695254044033;27.755352338421567;69.19215361611326;10.575136584997738;69.19215361611326;74.82170309774835;9.769073155801161;74.82170309774835;66.46323364628827;25.70099178038844;66.46323364628827;50.096305433254784;36.73027004060587;-115.31117752160263
42.71902173667927;36.07415181855829;55.41192813832386;36.07415181855829;20.09349829334385;44.16329818994893;20.09349829334385;61.019316723898804;12.988032927055427;61.019316723898804;68.1416194510456;45.199680536073664;68.1416194510456;39.55647259858863;51.083978686042045;39.55647259858863;11.714841483121635;29.672795954817346;11.714841483121635;39.76768084428363;3.2344809298044668;39.76768084428363;42.71902173667927;35.67597431627322;-42.38807585935834
16.159852677055778;49.24775756291762;4.0538153884674655;49.24775756291762;45.21008722409322;41.604977933189964;45.21008722409322;13.334482304428473;33.694156644882746;13.334482304428473;44.78054545257999;36.55199928777965;44.78054545257999;41.342365558300614;44.12346140862041;41.342365558300614;53.11200148504336;37.93903173061426;53.11200148504336;15.537459313139212;30.963688303349628;15.537459313139212;16.159852677055778;33.14604647268141;-24.170078040000124
29.34065171443991;28.995378795997652;26.802797925836654;28.995378795997652;33.75093390374398;36.13301767921901;33.75093390374398;61.54591515388763;12.924649471402327;61.54591515388763;48.83270891229506;65.43107578010436;48.83270891229506;18.05902674002534;53.61451846365735;18.05902674002534;60.676762029752865;31.532612894689276;60.676762029752865;37.29191669528817;66.5907279414012;37.29191669528817;29.34065171443991;15.474182127752822;-33.525975665417704
52.18742749029433;43.73103717871225;41.82609994563781;43.73103717871225;15.706832526079209;5.787417353170731;15.706832526079209;14.973460675621254;38.645389207908686;14.973460675621254;44.92462055244156;9.98261076776152;44.92462055244156;34.942223773673355;56.898288405050174;34.942223773673355;23.48503088011748;14.814771778478352;23.48503088011748;18.706798757307272;60.652356755731674;18.706798757307272;52.18742749029433;12.615460153111636;-16.198646517441354
